Product Id,Review Date,Reviewer,Review,Rating,Location
7591987,10/15/2010,Anonymous,These boots are long and lean. I have skinny calves and they fit nicely over them without looking too huge. Beautiful boots!,1,"from Houston, TX"
8128876,8/5/2013,T D,"Dress came today I was super excited Put it on and the zipper bulked out real bad in the back and the belt was so big, it looked like a 5X The belt didnt go with the dress, it was so much bigger than the dress was I was so disappointed Im going to send it back for a 1X and see if this helps The dress is beautiful and I really want to add this to my MK collection",NULL,"from Morrisville, NC"
7439207,9/11/2013,Anonymous,"I ordered this shoe based on reviews and first ordered a 65 and had to return them for the 6 which still seems to be a bit big It also gave me blisters on my heels and sides of my feet by my toes I love Michael Kors and expected them to be more comfortable I love the style, but the fit and comfort werent what I was expecting",NULL,"from San Francisco, CA"
7954052,4/29/2013,Anonymous,Very stylish shoe Loved these shoes but had to return Does run a little narrow across the foot Very tight when zipped closed,NULL,NULL
7940491,6/12/2012,Kris,"I really loved this top, the bead work was beautiful and the fabric flowed perfectly. Very flattering. However, the first and only time I wore it the thin fabric somehow got caught in the zipper of my jeans during a trip to the ladies room. I completely zipped the pants up before I realized, needless to say when I unzipped to try to free the shirt, there was a huge hole in the thin, flimsy, cheap material. It is completely ruined after one wear. Very disappointed.",NULL,from New york
8115512,4/26/2014,Anonymous,"I absolutely love my new Michael Kors sneaker wedges They are beautifully detailed, and are very comfortable enough to wear them all day working They are sassy and look great with ankle pants stylish sweat pants",NULL,from SD
7894011,4/19/2014,Karen V,These MK jellies are brilliantly made They are extremely comfortable and also have them in black I love the color because its difficult to find a true chocolate brown I highly recommend them I only wish they came in a lot more colors,NULL,"from Delray Beach, Florida"
8038292,12/12/2012,Shelly,"I haven't purchased this bag yet as I am still deciding how big of a bag I need. Having said that....Why aren't the sizes of the totes, purses listed? To me that is one of the first things I look at when purchasing online. I like that this tote zips, has outside pockets and has the studded 'feet' on the bottom. Just wish I knew the dimensions of it. Can anyone post this information? Measurements from top to bottom, side to side and on the sides - front to back for depth.",NULL,NULL
7934533,10/14/2012,NY M,This tan python is subtle and gorgeous. Very lovely. I get lots of complements.,NULL,NULL
7762651,3/22/2013,Anonymous,"I chose this is vanilla It was lovely but the leather on the front of the bag had an imperfection running down the front I know leather is a natural product and I probably just got unlucky in the one shipped to me, but it bothered me enough to send back I think I will wait for another type of leather in this lighter color My friend has an emobossed hamilton that stands up nicely and doesnt show the lesser quality of the leather Overall, this bag is versatile and easy to carry albeit a tad heavy I would still recommend",NULL,from connecticut
7761531,6/20/2012,Jessica,"This is a beautiful shoe, though the roping is more of a bright gold color than the pale gold that I was expecting. As other reviews have noted, this shoe runs small. I'm typically a 9 in Michael Kors, 8.5 in his platform heels and I ordered this in a 9.5 and it was a very tight fit. My heel was right at the back of the shoe and it just looked too small. Additionally, the roping over the toes on the left shoe was very tight. I am currently talking with Zappos about exchanging for a 10, because the shoe is beautiful and I hope a half size will fix the tightness issue and give me a bit more wiggle room.",1,from Cape Cod
8109975,9/10/2013,KALEEMA,"So cute, love these Goes well with almost anything Runs small got my daughter a 4 could have gone for a 5 The back creases up a bit",NULL,from Brooklyn
7762055,7/15/2011,Daniela T,"First of all I want to say that the service in Zappos is amazing, got free next day shipping for the second time and love it! Bought the bag in Luggage and it is the most versatile and neutral color. The bag is medium size and its great for a cross-body bag, because when you try to wear it by the handles it becomes very difficult to open the bag since the chain is the same for both sides so it automatically closes the bag, haha hard to explain but I got lots of compliments on it and it is super stylish!",NULL,"from Mty, Mexico"
8195286,8/27/2013,Grayson,I purchased this Tote for my wife for her graduation present and all I can say is that I would purchase it again without hesitation She absolutely loves it,NULL,from Florida
8127231,6/17/2013,Anonymous,Stunning Even better in person Beautifully packaged too Would make an amazing gift this one is for me teehee I love Zappos,NULL,NULL
7695332,9/22/2012,Noor d,"I liked the wallet, it's a safe for my stuff, I can keep my pen and my notebook in it and it's really a excellent choice!",NULL,from net
7480209,4/1/2013,Anonymous,"I love these shoes They look classy and can be dressed up or down Ive gotten compliments almost every time Ive worn them At first I didnt care for the slight toe cleavage, but now it doesnt bother me I fluctuate between 6 12 7 in shoes I got these in a 7 because I had read they run small Im very happy with the fit They are also comfortable These are my goto shoes when wearing jeans a fitted shirt",NULL,"from Greenville, Texas"
7439171,8/5/2009,Anonymous,"Love these! These are incredibly comfortable for the height of the heel. They fit me true to size. I was undecided between the black patent and black mesh, but in the end I decided on the mesh because they're more unique and less flashy. I'm very happy with the decision. The mesh is very comfortable and stretchy. It holds my feet in snugly, but at the same time stretches enough that I can slip these shoes off without unzipping the zipper. The mesh isn't cheap-looking at all, as one other reviewer said.",2,"from Los Angeles, California"
8154749,7/5/2013,Anonymous,I have all the colors except the silver glitter ones Im not off into the glitter look I have the brown to match my MK book bag and the Vanilla to match the large gathered tote with the drawstring The others are so any items I want to wear with them Love Zappos,NULL,from Hammond Indiana
