"ID","variable","value"
"4939","securities","0"
"4940","securities","0"
"4941","securities","0"
"4942","securities","0"
"4943","securities","0"
"4944","securities","0"
"4945","securities","0"
"4946","securities","0"
"4947","securities","0"
"4948","securities","0"
"4949","securities","0"
"4950","securities","0"
"4951","securities","0"
"4952","securities","0"
"4953","securities","0"
"4954","securities","0"
"4955","securities","0"
"4956","securities",NA
"4957","securities","1"
"4958","securities","0"
"4959","securities","0"
"4960","securities","1"
"4961","securities","0"
"4962","securities","0"
"4963","securities","0"
"4964","securities","0"
"4965","securities",NA
"4966","securities","0"
"4967","securities","0"
"4968","securities","0"
"4969","securities","0"
"4970","securities","0"
"4971","securities","0"
"4972","securities","1"
"4973","securities","0"
"4974","securities","0"
"4975","securities","0"
"4976","securities","0"
"4977","securities","0"
"4978","securities","0"
"4979","securities","0"
"4980","securities","0"
"4981","securities","0"
"4982","securities","0"
"4983","securities","0"
"4984","securities","0"
"4985","securities","0"
"4986","securities","0"
"4987","securities","0"
"4988","securities","0"
"4989","securities","0"
"4990","securities","0"
"4991","securities","0"
"4992","securities","0"
"4993","securities","0"
"4994","securities","0"
"4995","securities","0"
"4996","securities","0"
"4997","securities","0"
"4998","securities","0"
"4999","securities","0"
"5000","securities","0"
"1","cd","0"
"2","cd","0"
"3","cd","0"
"4","cd","0"
"5","cd","0"
"6","cd","0"
"7","cd","0"
"8","cd","0"
"9","cd","0"
"10","cd","0"
"11","cd","0"
"12","cd","0"
"13","cd","0"
"14","cd","0"
"15","cd","0"
"16","cd","0"
"17","cd","0"
"18","cd","0"
"19","cd","0"
"20","cd","0"
"21","cd","0"
"22","cd","0"
"23","cd","0"
"24","cd","0"
"25","cd","0"
"26","cd","0"
"27","cd","0"
"28","cd","0"
"29","cd","0"
"30","cd",NA
"31","cd","0"
"32","cd","0"
"33","cd","0"
"34","cd","0"
"35","cd","0"
"36","cd","0"
"37","cd","0"
"38","cd","0"
"39","cd","1"
"40","cd","0"
"41","cd","0"
"42","cd","0"
"43","cd","0"
"44","cd",NA
"45","cd",NA
"46","cd","0"
"47","cd","0"
"48","cd","1"
"49","cd","0"
"50","cd","0"
"51","cd","0"
"52","cd","0"
"53","cd","0"
"54","cd","0"
"55","cd","0"
"56","cd","0"
"57","cd","1"
"58","cd","0"
"59","cd","0"
"60","cd","0"
"61","cd","0"
"62","cd","0"
"63","cd","0"
"64","cd","0"
"65","cd","0"
"66","cd","0"
"67","cd","0"
"68","cd","0"
"69","cd","0"
"70","cd","0"
"71","cd","0"
"72","cd","0"
"73","cd","0"
"74","cd","0"
"75","cd","0"
"76","cd","1"
"77","cd","0"
"78","cd","0"
"79","cd","0"
"80","cd","0"
"81","cd","0"
"82","cd","0"
"83","cd","0"
"84","cd","0"
"85","cd","0"
"86","cd","0"
"87","cd",NA
"88","cd","0"
"89","cd","0"
"90","cd","0"
"91","cd","0"
"92","cd","0"
"93","cd",NA
"94","cd","0"
"95","cd","0"
"96","cd","0"
"97","cd","0"
"98","cd","0"
"99","cd","0"
"100","cd","0"
"101","cd","0"
"102","cd","0"
"103","cd","0"
"104","cd","0"
"105","cd","0"
"106","cd","0"
"107","cd","0"
"108","cd","0"
"109","cd","0"
"110","cd","0"
"111","cd","0"
"112","cd","0"
"113","cd","0"
"114","cd","0"
"115","cd","0"
"116","cd",NA
"117","cd","0"
"118","cd","0"
"119","cd","0"
"120","cd","0"
"121","cd","0"
"122","cd","0"
"123","cd","0"
"124","cd","0"
"125","cd","0"
"126","cd","0"
"127","cd","0"
"128","cd","0"
"129","cd","0"
"130","cd","0"
"131","cd","0"
"132","cd","1"
"133","cd","0"
"134","cd","0"
"135","cd","0"
"136","cd","0"
"137","cd","0"
"138","cd","0"
"139","cd","1"
"140","cd","0"
"141","cd","0"
"142","cd","0"
"143","cd","0"
"144","cd",NA
"145","cd","0"
"146","cd","0"
"147","cd","0"
"148","cd","0"
"149","cd","0"
"150","cd","0"
"151","cd","1"
"152","cd","0"
"153","cd","0"
"154","cd","1"
"155","cd","0"
"156","cd","0"
"157","cd","0"
"158","cd","0"
"159","cd","0"
"160","cd","0"
"161","cd","0"
"162","cd","0"
"163","cd","0"
"164","cd","0"
"165","cd","0"
"166","cd","0"
"167","cd","0"
"168","cd","0"
"169","cd","0"
"170","cd","0"
"171","cd","0"
"172","cd","0"
"173","cd","0"
"174","cd","0"
"175","cd","0"
"176","cd","0"
"177","cd","0"
"178","cd","0"
"179","cd","0"
"180","cd","0"
"181","cd","0"
"182","cd","0"
"183","cd","0"
"184","cd","0"
"185","cd","0"
"186","cd",NA
"187","cd","0"
"188","cd","0"
"189","cd","0"
"190","cd","0"
"191","cd",NA
"192","cd","0"
"193","cd","0"
"194","cd","0"
"195","cd","0"
"196","cd","0"
"197","cd","0"
"198","cd","0"
"199","cd","0"
"200","cd","1"
"201","cd","0"
"202","cd","0"
"203","cd","0"
"204","cd","0"
"205","cd","0"
"206","cd","0"
"207","cd","0"
"208","cd","0"
"209","cd","0"
"210","cd","1"
"211","cd","0"
"212","cd","0"
"213","cd","0"
"214","cd","0"
"215","cd","0"
"216","cd","0"
"217","cd","0"
"218","cd","0"
"219","cd","0"
"220","cd","0"
"221","cd","0"
"222","cd","0"
"223","cd","0"
"224","cd",NA
"225","cd","0"
"226","cd","0"
"227","cd","0"
"228","cd","1"
"229","cd","1"
"230","cd",NA
"231","cd","0"
"232","cd","0"
"233","cd","0"
"234","cd","0"
"235","cd","0"
"236","cd","0"
"237","cd","0"
"238","cd","0"
"239","cd","0"
"240","cd","0"
"241","cd","0"
"242","cd","0"
"243","cd","0"
"244","cd","1"
"245","cd","0"
"246","cd","0"
"247","cd","0"
"248","cd","1"
"249","cd","0"
"250","cd","0"
"251","cd","0"
"252","cd","0"
"253","cd","0"
"254","cd","0"
"255","cd","0"
"256","cd","0"
"257","cd","0"
"258","cd","0"
"259","cd","0"
"260","cd","0"
"261","cd","0"
"262","cd","0"
"263","cd","1"
"264","cd","0"
"265","cd","0"
"266","cd",NA
"267","cd","0"
"268","cd","0"
"269","cd","0"
"270","cd","0"
"271","cd","0"
"272","cd","0"
"273","cd","0"
"274","cd","0"
"275","cd","0"
"276","cd","0"
"277","cd","0"
"278","cd","0"
"279","cd","0"
"280","cd","0"
"281","cd","0"
"282","cd","0"
"283","cd","0"
"284","cd","0"
"285","cd","0"
"286","cd","0"
"287","cd","0"
"288","cd","0"
"289","cd","1"
"290","cd","0"
"291","cd","0"
"292","cd","0"
"293","cd","0"
"294","cd","0"
"295","cd","0"
"296","cd","0"
"297","cd","0"
"298","cd","0"
"299","cd","0"
"300","cd","1"
"301","cd","0"
"302","cd","0"
"303","cd","0"
"304","cd",NA
"305","cd","0"
"306","cd","0"
"307","cd","0"
"308","cd","0"
"309","cd","1"
"310","cd","0"
"311","cd","0"
"312","cd","0"
"313","cd","0"
"314","cd","0"
"315","cd","0"
"316","cd","0"
"317","cd","0"
"318","cd","0"
"319","cd","0"
"320","cd","0"
"321","cd","0"
"322","cd","0"
"323","cd","1"
"324","cd","0"
"325","cd","0"
"326","cd","0"
"327","cd","1"
"328","cd","0"
"329","cd","0"
"330","cd","0"
"331","cd","0"
"332","cd","0"
"333","cd","0"
"334","cd","0"
"335","cd","0"
"336","cd","1"
"337","cd","0"
"338","cd","0"
"339","cd","0"
"340","cd","0"
"341","cd","0"
"342","cd","0"
"343","cd","0"
"344","cd","0"
"345","cd","0"
"346","cd","0"
"347","cd","0"
"348","cd",NA
"349","cd","1"
"350","cd","0"
"351","cd","0"
"352","cd","0"
"353","cd","0"
"354","cd","0"
"355","cd","0"
"356","cd","0"
"357","cd","0"
"358","cd","0"
"359","cd","0"
"360","cd","0"
"361","cd","0"
"362","cd","0"
"363","cd","0"
"364","cd","0"
"365","cd","0"
"366","cd","0"
"367","cd","0"
"368","cd","0"
"369","cd","0"
"370","cd","0"
"371","cd","0"
"372","cd","0"
"373","cd","0"
"374","cd","0"
"375","cd","0"
"376","cd","0"
"377","cd","0"
"378","cd","0"
"379","cd","0"
"380","cd","0"
"381","cd","0"
"382","cd","0"
"383","cd","0"
"384","cd","0"
"385","cd","0"
"386","cd","0"
"387","cd","0"
"388","cd","0"
"389","cd","0"
"390","cd","0"
"391","cd","0"
"392","cd","0"
"393","cd","0"
"394","cd","1"
"395","cd","0"
"396","cd","0"
"397","cd","0"
"398","cd","0"
"399","cd","0"
"400","cd","0"
"401","cd",NA
"402","cd","0"
"403","cd","1"
"404","cd","0"
"405","cd","0"
"406","cd","1"
"407","cd","0"
"408","cd","0"
"409","cd","0"
"410","cd","0"
"411","cd","0"
"412","cd","0"
"413","cd","0"
"414","cd","0"
"415","cd","0"
"416","cd","0"
"417","cd","0"
"418","cd","0"
"419","cd","0"
"420","cd","0"
"421","cd","0"
"422","cd","0"
"423","cd",NA
"424","cd","0"
"425","cd","0"
"426","cd","0"
"427","cd","0"
"428","cd","0"
"429","cd","0"
"430","cd","0"
"431","cd","0"
"432","cd",NA
"433","cd","0"
"434","cd","0"
"435","cd","0"
"436","cd","0"
"437","cd","0"
"438","cd","0"
"439","cd","1"
"440","cd","0"
"441","cd","0"
"442","cd","0"
"443","cd","0"
"444","cd","0"
"445","cd","0"
"446","cd","0"
"447","cd","0"
"448","cd","0"
"449","cd","0"
"450","cd","0"
"451","cd","0"
"452","cd","0"
"453","cd","0"
"454","cd","0"
"455","cd","0"
"456","cd","0"
"457","cd","0"
"458","cd","0"
"459","cd","0"
"460","cd","0"
"461","cd","0"
"462","cd","0"
"463","cd","0"
"464","cd","1"
"465","cd","0"
"466","cd","0"
"467","cd","0"
"468","cd","0"
"469","cd","0"
"470","cd","0"
"471","cd","0"
"472","cd","0"
"473","cd","0"
"474","cd","0"
"475","cd","0"
"476","cd","0"
"477","cd","0"
"478","cd","0"
"479","cd","0"
"480","cd","0"
"481","cd","0"
"482","cd","0"
"483","cd","1"
"484","cd",NA
"485","cd","0"
"486","cd","0"
"487","cd","0"
"488","cd","0"
"489","cd","0"
"490","cd",NA
"491","cd","0"
"492","cd","0"
"493","cd","0"
"494","cd","0"
"495","cd","0"
"496","cd","0"
"497","cd","0"
"498","cd","0"
"499","cd","0"
"500","cd","0"
"501","cd","0"
"502","cd","0"
"503","cd","0"
"504","cd","0"
"505","cd",NA
"506","cd","0"
"507","cd","0"
"508","cd","0"
"509","cd","0"
"510","cd","0"
"511","cd","0"
"512","cd","0"
"513","cd","0"
"514","cd","0"
"515","cd","0"
"516","cd","0"
"517","cd","0"
"518","cd","0"
"519","cd","0"
"520","cd","0"
"521","cd","0"
"522","cd","0"
"523","cd","0"
"524","cd","0"
"525","cd","0"
"526","cd","0"
"527","cd","0"
"528","cd","0"
"529","cd","0"
"530","cd","0"
"531","cd","0"
"532","cd","1"
"533","cd","1"
"534","cd","0"
"535","cd","0"
"536","cd","0"
"537","cd","0"
"538","cd","0"
"539","cd","0"
"540","cd","0"
"541","cd","0"
